CMDLINE /usr/bin/python3 MemoryLeakTests.py
MEM 3749.656250 1687042531.7009
MEM 3749.656250 1687042531.8014
MEM 3749.656250 1687042531.9019
MEM 3749.664062 1687042532.0024
MEM 3749.664062 1687042532.1030
MEM 3749.664062 1687042532.2036
MEM 3749.664062 1687042532.3041
MEM 3749.664062 1687042532.4046
MEM 3749.664062 1687042532.5052
MEM 3749.664062 1687042532.6057
MEM 3749.664062 1687042532.7062
MEM 3749.664062 1687042532.8067
MEM 3749.664062 1687042532.9072
MEM 3749.667969 1687042533.0078
MEM 3749.667969 1687042533.1083
MEM 3749.667969 1687042533.2089
MEM 3749.667969 1687042533.3095
MEM 3749.667969 1687042533.4100
MEM 3749.667969 1687042533.5105
MEM 3749.667969 1687042533.6110
MEM 3749.667969 1687042533.7116
MEM 3749.667969 1687042533.8121
MEM 3749.667969 1687042533.9126
MEM 3749.667969 1687042534.0131
MEM 3749.667969 1687042534.1136
MEM 3749.695312 1687042534.2142
MEM 3749.753906 1687042534.3147
MEM 3749.777344 1687042534.4152
MEM 3749.824219 1687042534.5158
MEM 3749.851562 1687042534.6163
MEM 3749.910156 1687042534.7168
MEM 3749.953125 1687042534.8173
MEM 3750.000000 1687042534.9179
MEM 3750.035156 1687042535.0184
MEM 3750.046875 1687042535.1189
MEM 3750.066406 1687042535.2195
MEM 3750.082031 1687042535.3200
MEM 3750.082031 1687042535.4205
MEM 3750.171875 1687042535.5210
MEM 3750.417969 1687042535.6216
MEM 3750.671875 1687042535.7221
MEM 3750.984375 1687042535.8226
MEM 3750.984375 1687042535.9231
MEM 3750.984375 1687042536.0236
MEM 3751.015625 1687042536.1242
MEM 3751.015625 1687042536.2249
MEM 3751.171875 1687042536.3255
MEM 3751.171875 1687042536.4260
MEM 3751.171875 1687042536.5265
MEM 3751.171875 1687042536.6271
MEM 3752.355469 1687042536.7276
MEM 3753.078125 1687042536.8281
MEM 3753.121094 1687042536.9286
MEM 3753.226562 1687042537.0291
MEM 3753.273438 1687042537.1297
MEM 3753.308594 1687042537.2303
MEM 3753.343750 1687042537.3308
MEM 3753.363281 1687042537.4313
MEM 3753.394531 1687042537.5318
MEM 3753.417969 1687042537.6324
MEM 3753.488281 1687042537.7329
MEM 3753.523438 1687042537.8334
MEM 3753.589844 1687042537.9339
MEM 3753.609375 1687042538.0345
MEM 3753.671875 1687042538.1351
MEM 3753.761719 1687042538.2357
MEM 3753.777344 1687042538.3362
MEM 3753.792969 1687042538.4367
MEM 3753.800781 1687042538.5374
MEM 3753.820312 1687042538.6379
MEM 3753.820312 1687042538.7384
MEM 3753.828125 1687042538.8390
MEM 3754.078125 1687042538.9395
MEM 3754.324219 1687042539.0400
MEM 3754.753906 1687042539.1406
MEM 3754.753906 1687042539.2412
MEM 3754.753906 1687042539.3417
MEM 3754.828125 1687042539.4422
MEM 3754.828125 1687042539.5427
MEM 3757.750000 1687042539.6432
MEM 3757.792969 1687042539.7436
MEM 3757.871094 1687042539.8441
MEM 3757.953125 1687042539.9447
MEM 3758.738281 1687042540.0452
MEM 3758.753906 1687042540.1457
MEM 3758.765625 1687042540.2463
MEM 3758.773438 1687042540.3468
MEM 3758.781250 1687042540.4474
MEM 3758.871094 1687042540.5479
MEM 3758.964844 1687042540.6484
MEM 3758.984375 1687042540.7489
MEM 3759.023438 1687042540.8495
MEM 3759.078125 1687042540.9500
MEM 3759.097656 1687042541.0505
MEM 3759.128906 1687042541.1512
MEM 3759.179688 1687042541.2517
MEM 3759.230469 1687042541.3523
MEM 3759.250000 1687042541.4529
MEM 3759.250000 1687042541.5534
MEM 3759.250000 1687042541.6540
MEM 3759.250000 1687042541.7545
MEM 3759.281250 1687042541.8551
MEM 3759.289062 1687042541.9556
MEM 3759.308594 1687042542.0561
MEM 3759.328125 1687042542.1567
MEM 3759.339844 1687042542.2572
MEM 3759.339844 1687042542.3578
MEM 3759.503906 1687042542.4583
MEM 3759.757812 1687042542.5588
MEM 3760.015625 1687042542.6593
MEM 3760.273438 1687042542.7598
MEM 3760.277344 1687042542.8604
MEM 3760.277344 1687042542.9609
MEM 3760.277344 1687042543.0614
MEM 3760.328125 1687042543.1619
MEM 3760.328125 1687042543.2624
MEM 3760.613281 1687042543.3629
MEM 3760.640625 1687042543.4634
MEM 3765.027344 1687042543.5639
MEM 3765.191406 1687042543.6645
MEM 3765.234375 1687042543.7650
MEM 3765.339844 1687042543.8655
MEM 3765.378906 1687042543.9661
MEM 3765.433594 1687042544.0666
MEM 3765.464844 1687042544.1672
MEM 3765.480469 1687042544.2677
MEM 3765.519531 1687042544.3682
MEM 3765.558594 1687042544.4687
MEM 3765.609375 1687042544.5692
MEM 3765.632812 1687042544.6698
MEM 3765.699219 1687042544.7703
MEM 3765.722656 1687042544.8708
MEM 3765.765625 1687042544.9713
MEM 3765.871094 1687042545.0719
MEM 3765.886719 1687042545.1725
MEM 3765.914062 1687042545.2730
MEM 3765.929688 1687042545.3736
MEM 3765.929688 1687042545.4741
MEM 3765.941406 1687042545.5746
MEM 3766.070312 1687042545.6751
MEM 3766.320312 1687042545.7756
MEM 3766.574219 1687042545.8762
MEM 3766.832031 1687042545.9767
MEM 3766.832031 1687042546.0772
MEM 3766.832031 1687042546.1777
MEM 3766.832031 1687042546.2782
MEM 3767.070312 1687042546.3786
MEM 3770.031250 1687042546.4792
MEM 3770.031250 1687042546.5797
MEM 3770.031250 1687042546.6803
MEM 3770.062500 1687042546.7808
MEM 3770.695312 1687042546.8813
MEM 3770.726562 1687042546.9818
MEM 3770.726562 1687042547.0823
MEM 3770.734375 1687042547.1829
MEM 3770.773438 1687042547.2835
MEM 3770.867188 1687042547.3840
MEM 3770.867188 1687042547.4845
MEM 3770.867188 1687042547.5850
MEM 3770.871094 1687042547.6856
MEM 3770.875000 1687042547.7861
MEM 3770.882812 1687042547.8866
MEM 3770.910156 1687042547.9871
MEM 3770.945312 1687042548.0876
MEM 3770.980469 1687042548.1882
MEM 3771.031250 1687042548.2887
MEM 3771.082031 1687042548.3893
MEM 3771.144531 1687042548.4898
MEM 3771.214844 1687042548.5903
MEM 3771.230469 1687042548.6908
MEM 3771.246094 1687042548.7914
MEM 3771.269531 1687042548.8919
MEM 3771.289062 1687042548.9924
MEM 3771.296875 1687042549.0930
MEM 3771.410156 1687042549.1936
MEM 3771.656250 1687042549.2941
MEM 3771.785156 1687042549.3946
MEM 3771.957031 1687042549.4952
MEM 3772.226562 1687042549.5957
MEM 3772.226562 1687042549.6962
MEM 3772.320312 1687042549.7967
MEM 3772.320312 1687042549.8973
MEM 3772.410156 1687042549.9978
MEM 3772.410156 1687042550.0983
MEM 3772.605469 1687042550.1989
MEM 3772.605469 1687042550.2994
MEM 3776.890625 1687042550.4000
MEM 3777.101562 1687042550.5005
MEM 3777.191406 1687042550.6010
MEM 3777.246094 1687042550.7015
MEM 3777.281250 1687042550.8020
MEM 3777.328125 1687042550.9026
MEM 3777.378906 1687042551.0031
MEM 3777.398438 1687042551.1036
MEM 3777.429688 1687042551.2042
MEM 3777.468750 1687042551.3047
MEM 3777.527344 1687042551.4053
MEM 3777.566406 1687042551.5058
MEM 3777.621094 1687042551.6064
MEM 3777.660156 1687042551.7069
MEM 3777.757812 1687042551.8075
MEM 3777.777344 1687042551.9080
MEM 3777.781250 1687042552.0085
MEM 3777.796875 1687042552.1090
MEM 3777.832031 1687042552.2097
MEM 3777.851562 1687042552.3102
MEM 3777.855469 1687042552.4107
MEM 3777.949219 1687042552.5112
MEM 3778.207031 1687042552.6118
MEM 3778.351562 1687042552.7124
MEM 3778.792969 1687042552.8131
MEM 3778.792969 1687042552.9137
MEM 3778.792969 1687042553.0143
MEM 3778.792969 1687042553.1149
MEM 3778.792969 1687042553.2156
MEM 3779.636719 1687042553.3162
MEM 3781.789062 1687042553.4167
MEM 3781.824219 1687042553.5172
MEM 3781.875000 1687042553.6177
MEM 3781.957031 1687042553.7183
MEM 3782.546875 1687042553.8188
MEM 3782.562500 1687042553.9193
MEM 3782.562500 1687042554.0199
MEM 3782.566406 1687042554.1204
MEM 3782.628906 1687042554.2210
MEM 3782.687500 1687042554.3215
MEM 3782.765625 1687042554.4220
MEM 3782.816406 1687042554.5225
MEM 3782.843750 1687042554.6229
MEM 3782.871094 1687042554.7234
MEM 3782.910156 1687042554.8240
MEM 3782.925781 1687042554.9245
MEM 3782.992188 1687042555.0250
MEM 3783.035156 1687042555.1255
MEM 3783.078125 1687042555.2262
MEM 3783.128906 1687042555.3267
MEM 3783.167969 1687042555.4272
MEM 3783.265625 1687042555.5277
MEM 3783.273438 1687042555.6282
MEM 3783.292969 1687042555.7287
MEM 3783.324219 1687042555.8293
MEM 3783.324219 1687042555.9298
MEM 3783.335938 1687042556.0303
MEM 3783.449219 1687042556.1309
MEM 3783.628906 1687042556.2315
MEM 3783.882812 1687042556.3320
MEM 3784.140625 1687042556.4325
MEM 3784.140625 1687042556.5330
MEM 3784.347656 1687042556.6336
MEM 3784.347656 1687042556.7341
MEM 3784.347656 1687042556.8347
MEM 3784.378906 1687042556.9352
MEM 3784.378906 1687042557.0357
MEM 3784.820312 1687042557.1362
MEM 3785.570312 1687042557.2368
MEM 3789.203125 1687042557.3374
MEM 3789.371094 1687042557.4379
MEM 3789.445312 1687042557.5384
MEM 3789.519531 1687042557.6390
MEM 3789.570312 1687042557.7395
MEM 3789.617188 1687042557.8400
MEM 3789.636719 1687042557.9405
MEM 3789.675781 1687042558.0410
MEM 3789.710938 1687042558.1418
MEM 3789.746094 1687042558.2423
MEM 3789.796875 1687042558.3428
MEM 3789.835938 1687042558.4433
MEM 3789.890625 1687042558.5439
MEM 3789.929688 1687042558.6444
MEM 3789.972656 1687042558.7449
MEM 3790.046875 1687042558.8454
MEM 3790.074219 1687042558.9459
MEM 3790.085938 1687042559.0465
MEM 3790.101562 1687042559.1470
MEM 3790.117188 1687042559.2476
MEM 3790.117188 1687042559.3481
MEM 3790.250000 1687042559.4487
MEM 3790.503906 1687042559.5492
MEM 3790.761719 1687042559.6497
MEM 3791.042969 1687042559.7502
MEM 3791.042969 1687042559.8507
MEM 3791.042969 1687042559.9513
MEM 3791.042969 1687042560.0518
MEM 3791.042969 1687042560.1524
MEM 3794.003906 1687042560.2530
MEM 3794.066406 1687042560.3535
MEM 3794.156250 1687042560.4540
MEM 3794.230469 1687042560.5546
MEM 3794.855469 1687042560.6551
MEM 3794.875000 1687042560.7556
MEM 3794.875000 1687042560.8561
MEM 3794.878906 1687042560.9566
MEM 3794.898438 1687042561.0571
MEM 3794.992188 1687042561.1577
MEM 3795.058594 1687042561.2582
MEM 3795.089844 1687042561.3587
MEM 3795.152344 1687042561.4592
MEM 3795.179688 1687042561.5598
MEM 3795.203125 1687042561.6603
MEM 3795.242188 1687042561.7608
MEM 3795.281250 1687042561.8614
MEM 3795.335938 1687042561.9619
MEM 3795.378906 1687042562.0624
MEM 3795.425781 1687042562.1631
MEM 3795.476562 1687042562.2636
MEM 3795.542969 1687042562.3641
MEM 3795.578125 1687042562.4646
MEM 3795.601562 1687042562.5651
MEM 3795.617188 1687042562.6657
MEM 3795.644531 1687042562.7662
MEM 3795.648438 1687042562.8667
MEM 3795.652344 1687042562.9672
MEM 3795.878906 1687042563.0677
MEM 3796.132812 1687042563.1683
MEM 3796.378906 1687042563.2689
MEM 3796.570312 1687042563.3695
MEM 3796.570312 1687042563.4700
MEM 3796.570312 1687042563.5705
MEM 3796.570312 1687042563.6710
MEM 3796.628906 1687042563.7716
MEM 3796.628906 1687042563.8721
MEM 3796.933594 1687042563.9726
MEM 3797.097656 1687042564.0731
MEM 3801.097656 1687042564.1738
MEM 3801.687500 1687042564.2743
MEM 3801.730469 1687042564.3749
MEM 3801.820312 1687042564.4754
MEM 3801.886719 1687042564.5759
MEM 3801.917969 1687042564.6764
MEM 3801.953125 1687042564.7769
MEM 3801.976562 1687042564.8775
MEM 3802.019531 1687042564.9780
MEM 3802.058594 1687042565.0785
MEM 3802.113281 1687042565.1791
MEM 3802.140625 1687042565.2797
MEM 3802.210938 1687042565.3802
MEM 3802.230469 1687042565.4807
MEM 3802.269531 1687042565.5813
MEM 3802.359375 1687042565.6818
MEM 3802.382812 1687042565.7823
MEM 3802.398438 1687042565.8828
MEM 3802.425781 1687042565.9833
MEM 3802.425781 1687042566.0838
MEM 3802.441406 1687042566.1845
MEM 3802.589844 1687042566.2850
MEM 3802.847656 1687042566.3855
MEM 3803.058594 1687042566.4860
MEM 3803.312500 1687042566.5865
MEM 3803.312500 1687042566.6870
MEM 3803.312500 1687042566.7876
MEM 3803.550781 1687042566.8881
MEM 3803.550781 1687042566.9887
MEM 3806.375000 1687042567.0892
MEM 3806.492188 1687042567.1898
MEM 3806.492188 1687042567.2903
MEM 3806.527344 1687042567.3908
MEM 3807.117188 1687042567.4913
MEM 3807.136719 1687042567.5918
MEM 3807.136719 1687042567.6924
MEM 3807.136719 1687042567.7929
MEM 3807.136719 1687042567.8934
MEM 3807.230469 1687042567.9940
MEM 3807.324219 1687042568.0945
MEM 3807.351562 1687042568.1951
MEM 3807.394531 1687042568.2956
MEM 3807.429688 1687042568.3961
MEM 3807.453125 1687042568.4967
MEM 3807.484375 1687042568.5972
MEM 3807.531250 1687042568.6977
MEM 3807.589844 1687042568.7982
MEM 3807.625000 1687042568.8987
MEM 3807.632812 1687042568.9992
MEM 3807.632812 1687042569.0998
MEM 3807.632812 1687042569.2004
MEM 3807.632812 1687042569.3010
MEM 3807.640625 1687042569.4015
MEM 3807.660156 1687042569.5021
MEM 3807.691406 1687042569.6026
MEM 3807.699219 1687042569.7031
MEM 3807.707031 1687042569.8036
MEM 3807.707031 1687042569.9041
MEM 3807.941406 1687042570.0047
MEM 3808.324219 1687042570.1052
MEM 3808.632812 1687042570.2058
MEM 3808.632812 1687042570.3064
MEM 3808.632812 1687042570.4069
MEM 3808.824219 1687042570.5074
MEM 3808.824219 1687042570.6079
MEM 3808.824219 1687042570.7084
MEM 3808.824219 1687042570.8089
MEM 3809.019531 1687042570.9095
MEM 3811.488281 1687042571.0100
MEM 3813.507812 1687042571.1105
MEM 3813.515625 1687042571.2112
MEM 3813.597656 1687042571.3117
MEM 3813.671875 1687042571.4123
MEM 3813.699219 1687042571.5128
MEM 3813.753906 1687042571.6133
MEM 3813.785156 1687042571.7138
MEM 3813.816406 1687042571.8143
MEM 3813.839844 1687042571.9149
MEM 3813.910156 1687042572.0154
MEM 3813.925781 1687042572.1159
MEM 3813.980469 1687042572.2166
MEM 3814.023438 1687042572.3171
MEM 3814.085938 1687042572.4176
MEM 3814.164062 1687042572.5181
MEM 3814.175781 1687042572.6186
MEM 3814.210938 1687042572.7192
MEM 3814.214844 1687042572.8197
MEM 3814.246094 1687042572.9202
MEM 3814.246094 1687042573.0207
MEM 3814.312500 1687042573.1212
MEM 3814.507812 1687042573.2219
MEM 3814.761719 1687042573.3223
MEM 3815.007812 1687042573.4229
MEM 3815.167969 1687042573.5234
MEM 3815.250000 1687042573.6239
MEM 3815.250000 1687042573.7244
MEM 3815.250000 1687042573.8249
MEM 3818.023438 1687042573.9255
MEM 3818.214844 1687042574.0260
MEM 3818.226562 1687042574.1265
MEM 3818.359375 1687042574.2271
MEM 3819.242188 1687042574.3278
MEM 3818.957031 1687042574.4283
MEM 3818.964844 1687042574.5288
MEM 3818.964844 1687042574.6294
MEM 3818.984375 1687042574.7299
MEM 3819.046875 1687042574.8304
MEM 3819.132812 1687042574.9309
MEM 3819.171875 1687042575.0315
MEM 3819.214844 1687042575.1319
MEM 3819.250000 1687042575.2325
MEM 3819.277344 1687042575.3331
MEM 3819.300781 1687042575.4338
MEM 3819.300781 1687042575.5345
MEM 3819.300781 1687042575.6350
MEM 3819.300781 1687042575.7356
MEM 3819.300781 1687042575.8361
MEM 3819.320312 1687042575.9367
MEM 3819.398438 1687042576.0372
MEM 3819.453125 1687042576.1377
MEM 3819.464844 1687042576.2383
MEM 3819.480469 1687042576.3388
MEM 3819.492188 1687042576.4393
MEM 3819.531250 1687042576.5398
MEM 3819.531250 1687042576.6404
MEM 3819.578125 1687042576.7409
MEM 3819.800781 1687042576.8415
MEM 3820.054688 1687042576.9420
MEM 3820.312500 1687042577.0425
MEM 3820.460938 1687042577.1431
MEM 3820.460938 1687042577.2438
MEM 3820.460938 1687042577.3444
MEM 3820.460938 1687042577.4449
MEM 3820.550781 1687042577.5455
MEM 3820.550781 1687042577.6460
MEM 3820.746094 1687042577.7466
MEM 3821.531250 1687042577.8471
MEM 3825.312500 1687042577.9476
MEM 3825.343750 1687042578.0482
MEM 3825.437500 1687042578.1488
MEM 3825.484375 1687042578.2494
MEM 3825.542969 1687042578.3500
MEM 3825.570312 1687042578.4505
MEM 3825.601562 1687042578.5510
MEM 3825.632812 1687042578.6515
MEM 3825.660156 1687042578.7521
MEM 3825.695312 1687042578.8526
MEM 3825.750000 1687042578.9531
MEM 3825.789062 1687042579.0537
MEM 3825.855469 1687042579.1542
MEM 3825.917969 1687042579.2548
MEM 3825.984375 1687042579.3553
MEM 3826.000000 1687042579.4558
MEM 3826.019531 1687042579.5564
MEM 3826.035156 1687042579.6569
MEM 3826.054688 1687042579.7574
MEM 3826.054688 1687042579.8580
MEM 3826.070312 1687042579.9585
MEM 3826.238281 1687042580.0590
MEM 3826.484375 1687042580.1596
MEM 3826.738281 1687042580.2602
MEM 3826.984375 1687042580.3607
MEM 3826.984375 1687042580.4612
MEM 3826.984375 1687042580.5618
MEM 3826.984375 1687042580.6623
MEM 3828.488281 1687042580.7628
MEM 3829.953125 1687042580.8634
MEM 3830.015625 1687042580.9639
MEM 3830.101562 1687042581.0644
MEM 3830.179688 1687042581.1651
MEM 3830.789062 1687042581.2657
MEM 3830.804688 1687042581.3662
MEM 3830.808594 1687042581.4667
MEM 3830.808594 1687042581.5672
MEM 3830.808594 1687042581.6678
MEM 3830.953125 1687042581.7683
MEM 3830.976562 1687042581.8688
MEM 3830.976562 1687042581.9694
MEM 3830.976562 1687042582.0699
MEM 3830.976562 1687042582.1706
MEM 3830.988281 1687042582.2711
MEM 3831.003906 1687042582.3717
MEM 3831.042969 1687042582.4722
MEM 3831.062500 1687042582.5728
MEM 3831.113281 1687042582.6733
MEM 3831.140625 1687042582.7738
MEM 3831.222656 1687042582.8744
MEM 3831.289062 1687042582.9749
MEM 3831.316406 1687042583.0755
MEM 3831.328125 1687042583.1761
MEM 3831.339844 1687042583.2766
MEM 3831.339844 1687042583.3772
MEM 3831.371094 1687042583.4777
MEM 3831.527344 1687042583.5782
MEM 3831.785156 1687042583.6788
MEM 3832.023438 1687042583.7793
MEM 3832.277344 1687042583.8798
MEM 3832.277344 1687042583.9803
MEM 3832.277344 1687042584.0809
MEM 3832.277344 1687042584.1815
MEM 3832.277344 1687042584.2820
MEM 3832.320312 1687042584.3825
MEM 3832.359375 1687042584.4831
MEM 3832.566406 1687042584.5836
MEM 3835.113281 1687042584.6842
MEM 3837.144531 1687042584.7847
MEM 3837.148438 1687042584.8852
MEM 3837.246094 1687042584.9858
MEM 3837.320312 1687042585.0863
MEM 3837.367188 1687042585.1869
MEM 3837.402344 1687042585.2875
MEM 3837.433594 1687042585.3880
MEM 3837.468750 1687042585.4886
MEM 3837.496094 1687042585.5891
MEM 3837.562500 1687042585.6896
MEM 3837.589844 1687042585.7902
MEM 3837.632812 1687042585.8907
MEM 3837.679688 1687042585.9912
MEM 3837.742188 1687042586.0918
MEM 3837.812500 1687042586.1924
MEM 3837.832031 1687042586.2929
MEM 3837.859375 1687042586.3934
MEM 3837.863281 1687042586.4940
MEM 3837.894531 1687042586.5945
MEM 3837.894531 1687042586.6950
MEM 3838.019531 1687042586.7956
MEM 3838.210938 1687042586.8961
MEM 3838.464844 1687042586.9966
MEM 3838.710938 1687042587.0972
MEM 3838.824219 1687042587.1978
MEM 3838.824219 1687042587.2983
MEM 3838.902344 1687042587.3989
MEM 3838.902344 1687042587.4995
MEM 3841.425781 1687042587.6000
MEM 3841.910156 1687042587.7005
MEM 3841.910156 1687042587.8011
MEM 3841.996094 1687042587.9016
MEM 3842.828125 1687042588.0022
MEM 3842.652344 1687042588.1027
MEM 3842.660156 1687042588.2033
MEM 3842.660156 1687042588.3038
MEM 3842.671875 1687042588.4044
MEM 3842.671875 1687042588.5049
MEM 3842.671875 1687042588.6054
MEM 3842.671875 1687042588.7060
MEM 3842.707031 1687042588.8065
MEM 3842.730469 1687042588.9070
MEM 3842.753906 1687042589.0076
MEM 3842.785156 1687042589.1081
MEM 3842.824219 1687042589.2087
MEM 3842.890625 1687042589.3092
MEM 3842.910156 1687042589.4097
MEM 3842.976562 1687042589.5102
MEM 3843.019531 1687042589.6107
MEM 3843.082031 1687042589.7113
MEM 3843.128906 1687042589.8118
MEM 3843.152344 1687042589.9124
MEM 3843.167969 1687042590.0129
MEM 3843.199219 1687042590.1134
MEM 3843.214844 1687042590.2140
MEM 3843.214844 1687042590.3145
MEM 3843.300781 1687042590.4151
MEM 3843.601562 1687042590.5156
MEM 3843.859375 1687042590.6161
MEM 3844.113281 1687042590.7166
MEM 3844.140625 1687042590.8172
MEM 3844.140625 1687042590.9177
MEM 3844.199219 1687042591.0182
MEM 3844.199219 1687042591.1188
MEM 3844.296875 1687042591.2194
MEM 3844.296875 1687042591.3198
MEM 3844.468750 1687042591.4204
MEM 3844.570312 1687042591.5209
MEM 3848.972656 1687042591.6215
MEM 3848.976562 1687042591.7220
MEM 3849.082031 1687042591.8225
MEM 3849.148438 1687042591.9231
MEM 3849.199219 1687042592.0236
MEM 3849.234375 1687042592.1241
MEM 3849.257812 1687042592.2247
MEM 3849.285156 1687042592.3252
MEM 3849.320312 1687042592.4258
MEM 3849.375000 1687042592.5263
MEM 3849.429688 1687042592.6269
MEM 3849.464844 1687042592.7274
MEM 3849.496094 1687042592.8279
MEM 3849.558594 1687042592.9285
MEM 3849.640625 1687042593.0290
MEM 3849.660156 1687042593.1295
MEM 3849.679688 1687042593.2301
MEM 3849.695312 1687042593.3307
MEM 3849.714844 1687042593.4312
MEM 3849.714844 1687042593.5318
MEM 3849.726562 1687042593.6323
MEM 3849.968750 1687042593.7328
MEM 3850.226562 1687042593.8337
MEM 3850.484375 1687042593.9342
MEM 3850.484375 1687042594.0348
MEM 3850.683594 1687042594.1354
MEM 3850.683594 1687042594.2360
MEM 3850.683594 1687042594.3365
MEM 3853.648438 1687042594.4370
MEM 3853.660156 1687042594.5375
MEM 3853.718750 1687042594.6380
MEM 3853.828125 1687042594.7386
MEM 3854.730469 1687042594.8392
MEM 3854.476562 1687042594.9397
MEM 3854.488281 1687042595.0402
MEM 3854.488281 1687042595.1408
MEM 3854.488281 1687042595.2414
MEM 3854.585938 1687042595.3418
MEM 3854.660156 1687042595.4424
MEM 3854.710938 1687042595.5429
MEM 3854.742188 1687042595.6434
MEM 3854.769531 1687042595.7439
MEM 3854.800781 1687042595.8444
MEM 3854.832031 1687042595.9450
MEM 3854.863281 1687042596.0455
MEM 3854.929688 1687042596.1460
MEM 3854.972656 1687042596.2466
MEM 3855.027344 1687042596.3471
MEM 3855.070312 1687042596.4476
MEM 3855.125000 1687042596.5481
MEM 3855.191406 1687042596.6486
MEM 3855.222656 1687042596.7492
MEM 3855.242188 1687042596.8497
MEM 3855.253906 1687042596.9502
MEM 3855.253906 1687042597.0507
MEM 3855.273438 1687042597.1513
MEM 3855.433594 1687042597.2518
MEM 3855.535156 1687042597.3523
MEM 3855.785156 1687042597.4529
MEM 3855.953125 1687042597.5534
MEM 3855.953125 1687042597.6539
MEM 3855.953125 1687042597.7545
MEM 3855.953125 1687042597.8550
MEM 3855.953125 1687042597.9555
MEM 3856.226562 1687042598.0560
MEM 3856.261719 1687042598.1566
MEM 3856.699219 1687042598.2571
MEM 3859.269531 1687042598.3576
MEM 3861.074219 1687042598.4581
MEM 3861.300781 1687042598.5586
MEM 3861.390625 1687042598.6592
MEM 3861.453125 1687042598.7597
MEM 3861.507812 1687042598.8602
MEM 3861.539062 1687042598.9607
MEM 3861.574219 1687042599.0612
MEM 3861.605469 1687042599.1618
MEM 3861.632812 1687042599.2623
MEM 3861.683594 1687042599.3628
MEM 3861.722656 1687042599.4633
MEM 3861.765625 1687042599.5638
MEM 3861.800781 1687042599.6643
MEM 3861.878906 1687042599.7649
MEM 3861.937500 1687042599.8654
MEM 3861.957031 1687042599.9659
MEM 3861.980469 1687042600.0665
MEM 3862.003906 1687042600.1671
MEM 3862.015625 1687042600.2676
MEM 3862.031250 1687042600.3681
MEM 3862.171875 1687042600.4687
MEM 3862.171875 1687042600.5692
MEM 3862.429688 1687042600.6697
MEM 3862.687500 1687042600.7702
MEM 3862.937500 1687042600.8708
MEM 3862.937500 1687042600.9713
MEM 3862.937500 1687042601.0718
MEM 3862.937500 1687042601.1724
MEM 3865.414062 1687042601.2730
MEM 3866.136719 1687042601.3735
MEM 3866.136719 1687042601.4741
MEM 3866.136719 1687042601.5746
MEM 3866.925781 1687042601.6751
MEM 3866.882812 1687042601.7757
MEM 3866.894531 1687042601.8762
MEM 3866.894531 1687042601.9767
MEM 3866.894531 1687042602.0772
MEM 3866.953125 1687042602.1778
MEM 3867.035156 1687042602.2784
MEM 3867.105469 1687042602.3789
MEM 3867.140625 1687042602.4794
MEM 3867.183594 1687042602.5799
MEM 3867.210938 1687042602.6804
MEM 3867.246094 1687042602.7810
MEM 3867.285156 1687042602.8816
MEM 3867.347656 1687042602.9821
MEM 3867.363281 1687042603.0826
MEM 3867.425781 1687042603.1832
MEM 3867.449219 1687042603.2838
MEM 3867.550781 1687042603.3843
MEM 3867.582031 1687042603.4848
MEM 3867.613281 1687042603.5854
MEM 3867.632812 1687042603.6859
MEM 3867.648438 1687042603.7864
MEM 3867.667969 1687042603.8869
MEM 3867.667969 1687042603.9875
MEM 3867.863281 1687042604.0880
MEM 3868.089844 1687042604.1886
MEM 3868.363281 1687042604.2891
MEM 3868.589844 1687042604.3896
MEM 3868.589844 1687042604.4902
MEM 3868.589844 1687042604.5907
MEM 3868.589844 1687042604.6912
MEM 3868.589844 1687042604.7917
MEM 3868.613281 1687042604.8923
MEM 3868.648438 1687042604.9928
MEM 3869.109375 1687042605.0934
MEM 3869.664062 1687042605.1940
MEM 3873.691406 1687042605.2946
MEM 3873.695312 1687042605.3951
MEM 3873.796875 1687042605.4956
MEM 3873.863281 1687042605.5961
MEM 3873.914062 1687042605.6967
MEM 3873.937500 1687042605.7972
MEM 3873.964844 1687042605.8977
MEM 3874.000000 1687042605.9982
MEM 3874.039062 1687042606.0988
MEM 3874.097656 1687042606.1994
MEM 3874.128906 1687042606.2999
MEM 3874.175781 1687042606.4004
MEM 3874.222656 1687042606.5009
MEM 3874.273438 1687042606.6015
MEM 3874.351562 1687042606.7020
MEM 3874.375000 1687042606.8025
MEM 3874.394531 1687042606.9030
MEM 3874.410156 1687042607.0036
MEM 3874.425781 1687042607.1041
MEM 3874.445312 1687042607.2047
MEM 3874.449219 1687042607.3052
MEM 3874.742188 1687042607.4057
MEM 3874.906250 1687042607.5062
MEM 3875.070312 1687042607.6067
MEM 3875.367188 1687042607.7073
MEM 3875.367188 1687042607.8078
MEM 3875.367188 1687042607.9083
MEM 3875.367188 1687042608.0089
MEM 3877.406250 1687042608.1094
MEM 3878.480469 1687042608.2100
MEM 3878.480469 1687042608.3105
MEM 3878.503906 1687042608.4110
MEM 3878.550781 1687042608.5116
MEM 3879.179688 1687042608.6121
MEM 3879.199219 1687042608.7126
MEM 3879.199219 1687042608.8131
MEM 3879.203125 1687042608.9136
MEM 3879.246094 1687042609.0142
MEM 3879.343750 1687042609.1147
MEM 3879.394531 1687042609.2153
MEM 3879.425781 1687042609.3158
MEM 3879.464844 1687042609.4164
MEM 3879.496094 1687042609.5169
MEM 3879.535156 1687042609.6175
