CMDLINE /usr/bin/python3 MemoryLeakTests.py
MEM 3289.585938 1687043461.5914
MEM 3289.585938 1687043461.6919
MEM 3289.585938 1687043461.7923
MEM 3289.585938 1687043461.8929
MEM 3289.585938 1687043461.9935
MEM 3289.585938 1687043462.0941
MEM 3289.585938 1687043462.1947
MEM 3289.585938 1687043462.2953
MEM 3289.585938 1687043462.3959
MEM 3289.585938 1687043462.4965
MEM 3289.585938 1687043462.5972
MEM 3289.585938 1687043462.6978
MEM 3289.585938 1687043462.7983
MEM 3289.585938 1687043462.8990
MEM 3289.585938 1687043462.9996
MEM 3289.585938 1687043463.1001
MEM 3289.585938 1687043463.2008
MEM 3289.585938 1687043463.3014
MEM 3289.585938 1687043463.4018
MEM 3289.585938 1687043463.5023
MEM 3289.585938 1687043463.6029
MEM 3289.585938 1687043463.7034
MEM 3289.585938 1687043463.8039
MEM 3289.585938 1687043463.9044
MEM 3289.585938 1687043464.0051
MEM 3289.585938 1687043464.1057
MEM 3289.585938 1687043464.2063
MEM 3289.585938 1687043464.3068
MEM 3289.585938 1687043464.4073
MEM 3289.585938 1687043464.5078
MEM 3289.585938 1687043464.6084
MEM 3289.585938 1687043464.7089
MEM 3289.585938 1687043464.8095
MEM 3289.585938 1687043464.9100
MEM 3289.585938 1687043465.0105
MEM 3289.585938 1687043465.1111
MEM 3289.585938 1687043465.2118
MEM 3289.585938 1687043465.3124
MEM 3289.585938 1687043465.4129
MEM 3289.585938 1687043465.5135
MEM 3289.585938 1687043465.6140
MEM 3289.585938 1687043465.7145
MEM 3289.585938 1687043465.8151
MEM 3289.585938 1687043465.9156
MEM 3289.585938 1687043466.0162
MEM 3289.585938 1687043466.1167
MEM 3289.585938 1687043466.2173
MEM 3289.585938 1687043466.3180
MEM 3289.585938 1687043466.4186
MEM 3289.585938 1687043466.5192
MEM 3289.585938 1687043466.6197
MEM 3289.585938 1687043466.7203
MEM 3289.585938 1687043466.8208
MEM 3289.585938 1687043466.9213
MEM 3289.585938 1687043467.0219
MEM 3289.585938 1687043467.1224
MEM 3289.585938 1687043467.2230
MEM 3289.585938 1687043467.3235
MEM 3289.585938 1687043467.4241
MEM 3289.585938 1687043467.5248
MEM 3289.585938 1687043467.6254
MEM 3289.585938 1687043467.7260
MEM 3289.585938 1687043467.8265
MEM 3289.585938 1687043467.9271
MEM 3289.585938 1687043468.0276
MEM 3289.585938 1687043468.1281
MEM 3289.585938 1687043468.2287
MEM 3289.585938 1687043468.3292
MEM 3289.585938 1687043468.4298
MEM 3289.585938 1687043468.5303
MEM 3289.585938 1687043468.6310
MEM 3289.585938 1687043468.7315
MEM 3289.585938 1687043468.8321
MEM 3289.585938 1687043468.9326
MEM 3289.585938 1687043469.0332
MEM 3289.585938 1687043469.1337
MEM 3289.585938 1687043469.2343
MEM 3289.585938 1687043469.3348
MEM 3289.585938 1687043469.4354
MEM 3289.585938 1687043469.5359
MEM 3289.585938 1687043469.6364
MEM 3289.585938 1687043469.7370
MEM 3289.585938 1687043469.8377
MEM 3289.585938 1687043469.9384
MEM 3289.585938 1687043470.0390
MEM 3289.585938 1687043470.1396
MEM 3289.585938 1687043470.2402
MEM 3289.585938 1687043470.3408
MEM 3289.585938 1687043470.4414
MEM 3289.585938 1687043470.5420
MEM 3289.585938 1687043470.6425
MEM 3289.679688 1687043470.7431
MEM 3289.667969 1687043470.8437
MEM 3289.667969 1687043470.9443
MEM 3289.667969 1687043471.0449
MEM 3289.667969 1687043471.1455
MEM 3289.667969 1687043471.2461
MEM 3289.667969 1687043471.3466
MEM 3289.871094 1687043471.4473
MEM 3289.660156 1687043471.5477
MEM 3289.660156 1687043471.6480
MEM 3289.660156 1687043471.7483
MEM 3289.660156 1687043471.8487
MEM 3289.660156 1687043471.9490
MEM 3289.660156 1687043472.0493
MEM 3289.875000 1687043472.1498
MEM 3289.695312 1687043472.2503
MEM 3289.695312 1687043472.3509
MEM 3289.695312 1687043472.4514
MEM 3289.695312 1687043472.5520
MEM 3289.695312 1687043472.6525
MEM 3289.695312 1687043472.7531
MEM 3289.730469 1687043472.8537
MEM 3289.730469 1687043472.9542
MEM 3289.730469 1687043473.0548
MEM 3289.730469 1687043473.1553
MEM 3289.730469 1687043473.2559
MEM 3289.730469 1687043473.3564
MEM 3289.730469 1687043473.4570
MEM 3289.714844 1687043473.5576
MEM 3289.714844 1687043473.6581
MEM 3289.714844 1687043473.7587
MEM 3289.714844 1687043473.8592
MEM 3289.714844 1687043473.9598
MEM 3289.714844 1687043474.0604
MEM 3289.777344 1687043474.1610
MEM 3289.703125 1687043474.2617
MEM 3289.703125 1687043474.3622
MEM 3289.703125 1687043474.4628
MEM 3289.703125 1687043474.5634
MEM 3289.703125 1687043474.6639
MEM 3289.703125 1687043474.7644
MEM 3289.695312 1687043474.8650
MEM 3289.695312 1687043474.9656
MEM 3289.695312 1687043475.0662
MEM 3289.695312 1687043475.1668
MEM 3289.695312 1687043475.2673
MEM 3289.695312 1687043475.3679
MEM 3289.695312 1687043475.4684
MEM 3289.968750 1687043475.5690
MEM 3289.968750 1687043475.6696
MEM 3289.968750 1687043475.7701
MEM 3289.968750 1687043475.8707
MEM 3289.968750 1687043475.9713
MEM 3289.968750 1687043476.0719
MEM 3289.968750 1687043476.1725
MEM 3290.000000 1687043476.2731
MEM 3290.000000 1687043476.3736
MEM 3290.000000 1687043476.4742
MEM 3290.000000 1687043476.5748
MEM 3290.000000 1687043476.6753
MEM 3290.000000 1687043476.7759
MEM 3289.984375 1687043476.8764
MEM 3289.984375 1687043476.9770
MEM 3289.984375 1687043477.0775
MEM 3289.984375 1687043477.1781
MEM 3289.984375 1687043477.2787
MEM 3289.984375 1687043477.3792
MEM 3289.984375 1687043477.4798
MEM 3289.996094 1687043477.5803
MEM 3289.996094 1687043477.6809
MEM 3289.996094 1687043477.7815
MEM 3289.996094 1687043477.8820
MEM 3289.996094 1687043477.9826
MEM 3289.996094 1687043478.0831
MEM 3289.996094 1687043478.1837
MEM 3290.019531 1687043478.2843
MEM 3290.019531 1687043478.3849
MEM 3290.019531 1687043478.4854
MEM 3290.019531 1687043478.5860
MEM 3290.019531 1687043478.6866
MEM 3290.019531 1687043478.7871
MEM 3290.058594 1687043478.8877
MEM 3290.058594 1687043478.9882
MEM 3290.058594 1687043479.0888
MEM 3290.058594 1687043479.1894
MEM 3290.058594 1687043479.2900
MEM 3290.058594 1687043479.3905
MEM 3290.078125 1687043479.4911
MEM 3290.062500 1687043479.5917
MEM 3290.062500 1687043479.6922
MEM 3290.062500 1687043479.7928
MEM 3290.062500 1687043479.8934
MEM 3290.062500 1687043479.9939
MEM 3290.179688 1687043480.0945
MEM 3290.242188 1687043480.1951
MEM 3290.273438 1687043480.2957
MEM 3290.273438 1687043480.3962
MEM 3290.273438 1687043480.4968
MEM 3290.273438 1687043480.5974
MEM 3290.273438 1687043480.6980
MEM 3290.273438 1687043480.7985
MEM 3290.273438 1687043480.8991
MEM 3290.304688 1687043480.9997
MEM 3290.304688 1687043481.1002
MEM 3290.304688 1687043481.2009
MEM 3290.304688 1687043481.3015
MEM 3290.304688 1687043481.4021
MEM 3290.304688 1687043481.5027
MEM 3290.304688 1687043481.6032
MEM 3290.402344 1687043481.7038
MEM 3290.402344 1687043481.8044
MEM 3290.402344 1687043481.9049
MEM 3290.402344 1687043482.0055
MEM 3290.402344 1687043482.1061
MEM 3290.531250 1687043482.2066
MEM 3290.757812 1687043482.3072
MEM 3290.625000 1687043482.4078
MEM 3290.625000 1687043482.5083
MEM 3290.625000 1687043482.6089
MEM 3290.625000 1687043482.7095
MEM 3290.625000 1687043482.8100
MEM 3290.625000 1687043482.9105
MEM 3290.628906 1687043483.0111
MEM 3290.628906 1687043483.1117
MEM 3290.628906 1687043483.2123
MEM 3290.628906 1687043483.3128
MEM 3290.628906 1687043483.4134
MEM 3290.628906 1687043483.5140
MEM 3290.628906 1687043483.6145
MEM 3291.304688 1687043483.7151
MEM 3291.304688 1687043483.8156
MEM 3292.457031 1687043483.9162
MEM 3292.457031 1687043484.0168
MEM 3292.457031 1687043484.1173
MEM 3292.457031 1687043484.2179
MEM 3293.230469 1687043484.3184
MEM 3293.230469 1687043484.4189
MEM 3293.230469 1687043484.5195
MEM 3293.230469 1687043484.6200
MEM 3293.230469 1687043484.7206
MEM 3293.230469 1687043484.8213
MEM 3293.230469 1687043484.9219
MEM 3293.230469 1687043485.0225
MEM 3293.230469 1687043485.1230
MEM 3293.230469 1687043485.2235
MEM 3293.230469 1687043485.3241
MEM 3293.437500 1687043485.4246
MEM 3293.437500 1687043485.5251
MEM 3293.437500 1687043485.6257
MEM 3293.437500 1687043485.7262
MEM 3293.437500 1687043485.8268
MEM 3293.437500 1687043485.9274
MEM 3293.437500 1687043486.0281
MEM 3293.437500 1687043486.1286
MEM 3293.437500 1687043486.2292
MEM 3293.437500 1687043486.3298
MEM 3293.437500 1687043486.4304
MEM 3293.437500 1687043486.5309
MEM 3293.437500 1687043486.6315
MEM 3293.437500 1687043486.7320
MEM 3293.437500 1687043486.8325
MEM 3293.437500 1687043486.9331
MEM 3293.437500 1687043487.0337
MEM 3293.437500 1687043487.1344
MEM 3293.437500 1687043487.2350
MEM 3293.437500 1687043487.3355
MEM 3293.437500 1687043487.4360
MEM 3293.437500 1687043487.5366
MEM 3293.437500 1687043487.6371
MEM 3293.437500 1687043487.7377
MEM 3293.437500 1687043487.8382
MEM 3293.437500 1687043487.9387
MEM 3293.437500 1687043488.0392
MEM 3293.437500 1687043488.1399
MEM 3293.437500 1687043488.2406
MEM 3293.437500 1687043488.3412
MEM 3293.437500 1687043488.4417
MEM 3293.437500 1687043488.5422
MEM 3293.437500 1687043488.6428
MEM 3293.437500 1687043488.7433
MEM 3293.437500 1687043488.8438
MEM 3293.437500 1687043488.9444
MEM 3293.437500 1687043489.0449
MEM 3293.437500 1687043489.1455
MEM 3293.437500 1687043489.2460
MEM 3293.437500 1687043489.3467
MEM 3293.437500 1687043489.4473
MEM 3293.437500 1687043489.5478
MEM 3293.437500 1687043489.6484
MEM 3293.437500 1687043489.7489
MEM 3293.437500 1687043489.8495
MEM 3293.437500 1687043489.9500
MEM 3293.437500 1687043490.0505
MEM 3293.437500 1687043490.1511
MEM 3293.437500 1687043490.2516
MEM 3293.437500 1687043490.3522
MEM 3293.437500 1687043490.4528
MEM 3293.437500 1687043490.5535
MEM 3293.437500 1687043490.6541
MEM 3293.437500 1687043490.7546
MEM 3293.437500 1687043490.8552
MEM 3293.437500 1687043490.9557
MEM 3293.437500 1687043491.0563
MEM 3293.437500 1687043491.1568
MEM 3293.437500 1687043491.2574
MEM 3293.437500 1687043491.3579
MEM 3293.437500 1687043491.4585
MEM 3293.437500 1687043491.5590
MEM 3293.437500 1687043491.6597
MEM 3293.437500 1687043491.7603
MEM 3293.437500 1687043491.8609
MEM 3293.437500 1687043491.9614
MEM 3293.437500 1687043492.0620
MEM 3293.437500 1687043492.1625
MEM 3293.437500 1687043492.2630
MEM 3293.437500 1687043492.3636
MEM 3293.437500 1687043492.4641
MEM 3293.437500 1687043492.5646
MEM 3293.437500 1687043492.6651
MEM 3293.437500 1687043492.7658
MEM 3293.437500 1687043492.8664
MEM 3293.437500 1687043492.9670
MEM 3293.437500 1687043493.0675
MEM 3293.437500 1687043493.1681
MEM 3293.437500 1687043493.2686
MEM 3293.437500 1687043493.3692
MEM 3293.437500 1687043493.4697
MEM 3293.437500 1687043493.5703
MEM 3293.437500 1687043493.6708
MEM 3293.437500 1687043493.7713
MEM 3293.437500 1687043493.8719
MEM 3293.437500 1687043493.9726
MEM 3293.437500 1687043494.0732
MEM 3293.437500 1687043494.1738
MEM 3293.437500 1687043494.2743
MEM 3293.437500 1687043494.3748
MEM 3293.437500 1687043494.4754
MEM 3293.437500 1687043494.5759
MEM 3293.437500 1687043494.6765
MEM 3293.437500 1687043494.7770
MEM 3293.437500 1687043494.8775
MEM 3293.437500 1687043494.9780
MEM 3293.437500 1687043495.0787
MEM 3293.437500 1687043495.1793
MEM 3293.437500 1687043495.2799
MEM 3293.437500 1687043495.3804
MEM 3293.437500 1687043495.4810
MEM 3293.437500 1687043495.5815
MEM 3293.437500 1687043495.6820
MEM 3293.437500 1687043495.7826
MEM 3293.437500 1687043495.8831
MEM 3293.437500 1687043495.9837
MEM 3293.437500 1687043496.0842
MEM 3293.437500 1687043496.1848
MEM 3293.437500 1687043496.2856
MEM 3293.437500 1687043496.3861
MEM 3293.437500 1687043496.4867
MEM 3293.437500 1687043496.5873
MEM 3293.437500 1687043496.6878
MEM 3293.437500 1687043496.7883
MEM 3293.437500 1687043496.8889
MEM 3293.437500 1687043496.9895
MEM 3293.437500 1687043497.0900
MEM 3293.437500 1687043497.1906
MEM 3293.437500 1687043497.2911
MEM 3293.437500 1687043497.3918
MEM 3293.437500 1687043497.4924
MEM 3293.437500 1687043497.5929
MEM 3293.437500 1687043497.6935
MEM 3293.437500 1687043497.7940
MEM 3293.437500 1687043497.8946
MEM 3293.437500 1687043497.9951
MEM 3293.437500 1687043498.0956
MEM 3293.437500 1687043498.1962
MEM 3293.437500 1687043498.2967
MEM 3293.437500 1687043498.3973
MEM 3293.437500 1687043498.4979
MEM 3293.437500 1687043498.5985
MEM 3293.437500 1687043498.6991
MEM 3293.437500 1687043498.7996
MEM 3293.437500 1687043498.9002
MEM 3293.437500 1687043499.0007
MEM 3293.437500 1687043499.1013
MEM 3293.437500 1687043499.2019
MEM 3293.437500 1687043499.3024
MEM 3293.437500 1687043499.4030
MEM 3293.437500 1687043499.5035
MEM 3293.437500 1687043499.6040
MEM 3293.437500 1687043499.7047
MEM 3293.437500 1687043499.8053
MEM 3293.437500 1687043499.9059
MEM 3293.437500 1687043500.0064
MEM 3293.437500 1687043500.1070
MEM 3293.437500 1687043500.2076
MEM 3293.437500 1687043500.3081
MEM 3293.437500 1687043500.4087
MEM 3293.437500 1687043500.5092
MEM 3293.437500 1687043500.6098
MEM 3293.437500 1687043500.7103
MEM 3293.437500 1687043500.8109
MEM 3293.437500 1687043500.9116
MEM 3293.437500 1687043501.0121
MEM 3293.437500 1687043501.1127
MEM 3293.437500 1687043501.2133
MEM 3293.437500 1687043501.3138
MEM 3293.437500 1687043501.4143
MEM 3293.437500 1687043501.5149
MEM 3293.437500 1687043501.6155
MEM 3293.437500 1687043501.7161
MEM 3293.437500 1687043501.8166
MEM 3293.437500 1687043501.9171
MEM 3293.437500 1687043502.0178
MEM 3293.437500 1687043502.1184
MEM 3293.437500 1687043502.2190
MEM 3293.437500 1687043502.3195
MEM 3293.437500 1687043502.4201
MEM 3293.437500 1687043502.5206
MEM 3293.437500 1687043502.6211
MEM 3293.437500 1687043502.7217
MEM 3293.437500 1687043502.8222
MEM 3293.437500 1687043502.9228
MEM 3293.437500 1687043503.0233
MEM 3293.437500 1687043503.1240
MEM 3293.437500 1687043503.2246
MEM 3293.437500 1687043503.3251
MEM 3293.437500 1687043503.4257
MEM 3293.437500 1687043503.5262
MEM 3293.437500 1687043503.6267
MEM 3293.437500 1687043503.7273
MEM 3293.437500 1687043503.8278
MEM 3293.437500 1687043503.9283
MEM 3293.437500 1687043504.0289
MEM 3293.437500 1687043504.1295
MEM 3293.437500 1687043504.2300
MEM 3293.437500 1687043504.3307
MEM 3293.437500 1687043504.4313
MEM 3293.437500 1687043504.5319
MEM 3293.437500 1687043504.6324
MEM 3293.437500 1687043504.7329
MEM 3293.437500 1687043504.8335
MEM 3293.437500 1687043504.9340
MEM 3293.437500 1687043505.0346
MEM 3293.437500 1687043505.1351
MEM 3293.437500 1687043505.2356
MEM 3293.437500 1687043505.3362
MEM 3293.437500 1687043505.4368
MEM 3293.437500 1687043505.5375
MEM 3293.437500 1687043505.6380
MEM 3293.437500 1687043505.7386
MEM 3293.437500 1687043505.8391
MEM 3293.437500 1687043505.9396
MEM 3293.437500 1687043506.0401
MEM 3293.437500 1687043506.1406
MEM 3293.437500 1687043506.2412
MEM 3293.437500 1687043506.3418
MEM 3293.437500 1687043506.4423
MEM 3293.437500 1687043506.5429
MEM 3293.437500 1687043506.6436
MEM 3293.437500 1687043506.7443
MEM 3293.437500 1687043506.8449
MEM 3293.437500 1687043506.9455
MEM 3293.437500 1687043507.0461
MEM 3293.437500 1687043507.1466
MEM 3293.437500 1687043507.2472
MEM 3293.437500 1687043507.3477
MEM 3293.437500 1687043507.4482
MEM 3293.437500 1687043507.5488
MEM 3293.437500 1687043507.6493
MEM 3293.437500 1687043507.7498
MEM 3293.437500 1687043507.8505
MEM 3293.437500 1687043507.9512
MEM 3293.437500 1687043508.0517
MEM 3293.437500 1687043508.1523
MEM 3293.437500 1687043508.2529
MEM 3293.437500 1687043508.3534
MEM 3293.437500 1687043508.4539
MEM 3293.437500 1687043508.5545
MEM 3293.437500 1687043508.6550
MEM 3293.437500 1687043508.7556
MEM 3293.437500 1687043508.8561
MEM 3293.437500 1687043508.9566
MEM 3293.437500 1687043509.0573
MEM 3293.437500 1687043509.1579
MEM 3293.437500 1687043509.2585
MEM 3293.437500 1687043509.3590
MEM 3293.437500 1687043509.4596
MEM 3293.437500 1687043509.5601
MEM 3293.437500 1687043509.6606
MEM 3293.437500 1687043509.7611
MEM 3293.437500 1687043509.8617
MEM 3293.437500 1687043509.9622
MEM 3293.437500 1687043510.0627
MEM 3293.437500 1687043510.1634
MEM 3293.437500 1687043510.2640
MEM 3293.437500 1687043510.3645
MEM 3293.437500 1687043510.4651
MEM 3293.437500 1687043510.5656
MEM 3293.437500 1687043510.6661
MEM 3293.437500 1687043510.7667
MEM 3293.437500 1687043510.8672
MEM 3293.437500 1687043510.9677
MEM 3293.437500 1687043511.0683
MEM 3293.437500 1687043511.1688
MEM 3293.437500 1687043511.2695
MEM 3293.437500 1687043511.3701
MEM 3293.437500 1687043511.4706
MEM 3293.437500 1687043511.5711
MEM 3293.437500 1687043511.6717
MEM 3293.437500 1687043511.7722
MEM 3293.437500 1687043511.8728
MEM 3293.437500 1687043511.9734
MEM 3293.437500 1687043512.0739
MEM 3293.437500 1687043512.1745
MEM 3293.437500 1687043512.2750
MEM 3293.437500 1687043512.3756
MEM 3293.437500 1687043512.4763
MEM 3293.437500 1687043512.5769
MEM 3293.437500 1687043512.6774
MEM 3293.437500 1687043512.7780
MEM 3293.437500 1687043512.8785
MEM 3293.437500 1687043512.9790
MEM 3293.437500 1687043513.0796
MEM 3293.437500 1687043513.1802
MEM 3293.437500 1687043513.2807
MEM 3293.437500 1687043513.3812
MEM 3293.437500 1687043513.4817
MEM 3293.437500 1687043513.5824
MEM 3293.437500 1687043513.6830
MEM 3293.437500 1687043513.7835
MEM 3293.437500 1687043513.8841
MEM 3293.437500 1687043513.9846
MEM 3293.437500 1687043514.0852
MEM 3293.437500 1687043514.1857
MEM 3293.437500 1687043514.2863
MEM 3293.437500 1687043514.3868
MEM 3293.437500 1687043514.4873
MEM 3293.437500 1687043514.5879
MEM 3293.437500 1687043514.6885
MEM 3293.437500 1687043514.7892
MEM 3293.437500 1687043514.8897
MEM 3293.437500 1687043514.9903
MEM 3293.437500 1687043515.0908
MEM 3293.437500 1687043515.1914
MEM 3293.437500 1687043515.2919
MEM 3293.437500 1687043515.3924
MEM 3293.437500 1687043515.4930
MEM 3293.437500 1687043515.5935
MEM 3293.437500 1687043515.6940
MEM 3293.437500 1687043515.7946
MEM 3293.437500 1687043515.8952
MEM 3293.437500 1687043515.9958
MEM 3293.437500 1687043516.0964
MEM 3293.437500 1687043516.1969
MEM 3293.437500 1687043516.2975
MEM 3293.437500 1687043516.3981
MEM 3293.437500 1687043516.4986
MEM 3293.437500 1687043516.5992
MEM 3293.437500 1687043516.6997
MEM 3293.437500 1687043516.8002
MEM 3293.437500 1687043516.9008
MEM 3293.437500 1687043517.0013
MEM 3293.437500 1687043517.1020
MEM 3293.437500 1687043517.2027
MEM 3293.437500 1687043517.3032
MEM 3293.437500 1687043517.4037
MEM 3293.437500 1687043517.5043
MEM 3293.437500 1687043517.6048
MEM 3293.437500 1687043517.7054
MEM 3293.437500 1687043517.8059
MEM 3293.437500 1687043517.9064
MEM 3293.437500 1687043518.0070
MEM 3293.437500 1687043518.1075
MEM 3293.437500 1687043518.2081
MEM 3293.437500 1687043518.3088
MEM 3293.437500 1687043518.4095
MEM 3293.437500 1687043518.5100
MEM 3293.437500 1687043518.6106
MEM 3293.437500 1687043518.7111
MEM 3293.437500 1687043518.8116
MEM 3293.437500 1687043518.9122
MEM 3293.437500 1687043519.0127
MEM 3293.437500 1687043519.1133
MEM 3293.437500 1687043519.2138
MEM 3293.437500 1687043519.3143
MEM 3293.437500 1687043519.4149
MEM 3293.437500 1687043519.5156
MEM 3293.437500 1687043519.6162
MEM 3293.437500 1687043519.7167
MEM 3293.437500 1687043519.8173
MEM 3293.437500 1687043519.9178
MEM 3293.437500 1687043520.0183
MEM 3293.437500 1687043520.1189
MEM 3293.437500 1687043520.2195
MEM 3293.437500 1687043520.3200
MEM 3293.437500 1687043520.4205
MEM 3293.437500 1687043520.5210
MEM 3293.437500 1687043520.6217
MEM 3293.437500 1687043520.7223
MEM 3293.437500 1687043520.8229
MEM 3293.437500 1687043520.9234
MEM 3293.437500 1687043521.0240
MEM 3293.437500 1687043521.1245
MEM 3293.437500 1687043521.2251
MEM 3293.437500 1687043521.3257
MEM 3293.437500 1687043521.4262
MEM 3293.437500 1687043521.5267
MEM 3293.437500 1687043521.6272
MEM 3293.437500 1687043521.7278
MEM 3293.437500 1687043521.8285
MEM 3293.437500 1687043521.9291
MEM 3293.437500 1687043522.0297
MEM 3293.437500 1687043522.1302
MEM 3293.437500 1687043522.2308
MEM 3293.437500 1687043522.3314
MEM 3293.437500 1687043522.4319
MEM 3293.437500 1687043522.5325
MEM 3293.437500 1687043522.6331
MEM 3293.437500 1687043522.7337
MEM 3293.437500 1687043522.8342
MEM 3293.437500 1687043522.9349
MEM 3293.437500 1687043523.0355
MEM 3293.437500 1687043523.1361
MEM 3293.437500 1687043523.2367
MEM 3293.437500 1687043523.3376
MEM 3293.437500 1687043523.4381
MEM 3293.437500 1687043523.5386
MEM 3293.437500 1687043523.6392
MEM 3293.437500 1687043523.7397
MEM 3293.437500 1687043523.8402
MEM 3293.437500 1687043523.9407
MEM 3293.437500 1687043524.0413
MEM 3293.437500 1687043524.1420
MEM 3293.437500 1687043524.2426
MEM 3293.437500 1687043524.3431
MEM 3293.437500 1687043524.4437
MEM 3293.437500 1687043524.5442
MEM 3293.437500 1687043524.6447
MEM 3293.437500 1687043524.7453
MEM 3293.437500 1687043524.8458
MEM 3293.437500 1687043524.9463
MEM 3293.437500 1687043525.0468
MEM 3293.437500 1687043525.1474
MEM 3293.437500 1687043525.2480
MEM 3293.437500 1687043525.3486
MEM 3293.437500 1687043525.4493
MEM 3293.437500 1687043525.5499
MEM 3293.437500 1687043525.6504
MEM 3293.437500 1687043525.7510
MEM 3293.437500 1687043525.8515
MEM 3293.437500 1687043525.9520
MEM 3293.437500 1687043526.0526
MEM 3293.437500 1687043526.1532
MEM 3293.437500 1687043526.2537
MEM 3293.437500 1687043526.3542
MEM 3293.437500 1687043526.4547
MEM 3293.437500 1687043526.5554
MEM 3293.437500 1687043526.6560
MEM 3293.437500 1687043526.7566
MEM 3293.437500 1687043526.8571
MEM 3293.437500 1687043526.9577
MEM 3293.437500 1687043527.0582
MEM 3293.437500 1687043527.1588
MEM 3293.437500 1687043527.2593
MEM 3293.437500 1687043527.3599
MEM 3293.437500 1687043527.4605
MEM 3293.437500 1687043527.5610
MEM 3293.437500 1687043527.6616
MEM 3293.437500 1687043527.7621
MEM 3293.437500 1687043527.8628
MEM 3293.437500 1687043527.9634
MEM 3293.437500 1687043528.0640
MEM 3293.437500 1687043528.1645
MEM 3293.437500 1687043528.2651
MEM 3293.437500 1687043528.3656
MEM 3293.437500 1687043528.4661
MEM 3293.437500 1687043528.5667
MEM 3293.437500 1687043528.6672
MEM 3293.437500 1687043528.7677
MEM 3293.437500 1687043528.8682
MEM 3293.437500 1687043528.9688
MEM 3293.437500 1687043529.0695
MEM 3293.437500 1687043529.1701
MEM 3293.437500 1687043529.2707
MEM 3293.437500 1687043529.3712
MEM 3293.437500 1687043529.4717
MEM 3293.437500 1687043529.5723
MEM 3293.437500 1687043529.6728
MEM 3293.437500 1687043529.7734
MEM 3293.437500 1687043529.8739
MEM 3293.437500 1687043529.9744
MEM 3293.437500 1687043530.0750
MEM 3293.437500 1687043530.1756
MEM 3293.437500 1687043530.2762
MEM 3293.437500 1687043530.3769
MEM 3293.437500 1687043530.4776
MEM 3293.437500 1687043530.5781
MEM 3295.414062 1687043530.6787
MEM 3295.414062 1687043530.7792
MEM 3295.414062 1687043530.8798
MEM 3295.414062 1687043530.9803
MEM 3295.414062 1687043531.0809
MEM 3295.414062 1687043531.1815
MEM 3295.414062 1687043531.2821
MEM 3295.414062 1687043531.3825
MEM 3295.414062 1687043531.4830
MEM 3295.414062 1687043531.5837
MEM 3295.414062 1687043531.6844
MEM 3295.414062 1687043531.7850
MEM 3295.414062 1687043531.8855
MEM 3295.414062 1687043531.9861
MEM 3295.414062 1687043532.0866
MEM 3295.414062 1687043532.1872
MEM 3295.414062 1687043532.2878
MEM 3295.414062 1687043532.3883
MEM 3295.414062 1687043532.4889
MEM 3295.414062 1687043532.5895
MEM 3295.414062 1687043532.6900
MEM 3295.414062 1687043532.7907
MEM 3295.414062 1687043532.8913
MEM 3295.414062 1687043532.9918
MEM 3295.414062 1687043533.0924
MEM 3295.414062 1687043533.1930
MEM 3295.414062 1687043533.2936
MEM 3295.414062 1687043533.3941
MEM 3295.414062 1687043533.4947
MEM 3295.414062 1687043533.5952
MEM 3295.414062 1687043533.6958
MEM 3295.414062 1687043533.7963
MEM 3295.414062 1687043533.8968
MEM 3295.414062 1687043533.9975
MEM 3295.414062 1687043534.0981
MEM 3295.414062 1687043534.1987
MEM 3295.414062 1687043534.2993
MEM 3295.414062 1687043534.3999
MEM 3295.414062 1687043534.5004
MEM 3295.414062 1687043534.6009
MEM 3295.414062 1687043534.7015
MEM 3295.414062 1687043534.8021
MEM 3295.414062 1687043534.9026
MEM 3295.414062 1687043535.0031
MEM 3295.414062 1687043535.1037
MEM 3295.414062 1687043535.2043
MEM 3295.414062 1687043535.3049
MEM 3295.414062 1687043535.4055
MEM 3295.414062 1687043535.5061
MEM 3295.414062 1687043535.6066
MEM 3295.414062 1687043535.7071
MEM 3295.414062 1687043535.8076
MEM 3295.414062 1687043535.9082
MEM 3295.414062 1687043536.0088
MEM 3295.414062 1687043536.1093
MEM 3295.414062 1687043536.2098
MEM 3295.414062 1687043536.3103
MEM 3295.414062 1687043536.4110
MEM 3295.414062 1687043536.5116
MEM 3295.414062 1687043536.6121
MEM 3295.414062 1687043536.7127
MEM 3295.414062 1687043536.8132
MEM 3295.414062 1687043536.9138
MEM 3295.414062 1687043537.0143
MEM 3295.414062 1687043537.1149
MEM 3295.414062 1687043537.2155
MEM 3295.414062 1687043537.3160
MEM 3295.414062 1687043537.4165
MEM 3295.414062 1687043537.5171
MEM 3295.414062 1687043537.6178
MEM 3295.414062 1687043537.7185
MEM 3295.414062 1687043537.8190
MEM 3295.414062 1687043537.9196
MEM 3295.414062 1687043538.0201
MEM 3295.414062 1687043538.1207
MEM 3295.414062 1687043538.2212
MEM 3295.414062 1687043538.3218
MEM 3295.414062 1687043538.4223
MEM 3295.414062 1687043538.5229
MEM 3295.414062 1687043538.6234
MEM 3295.414062 1687043538.7240
MEM 3295.414062 1687043538.8247
MEM 3295.414062 1687043538.9253
MEM 3295.414062 1687043539.0258
MEM 3295.414062 1687043539.1264
MEM 3295.414062 1687043539.2269
MEM 3295.414062 1687043539.3274
MEM 3295.414062 1687043539.4280
MEM 3295.414062 1687043539.5286
